token_id	raw_token	decoded_token	clean_token	label	reason	unit_count
4387	ganĠdaoĠ	gan dao 	gan dao	SV	pinyin dictionary hit	2
4388	ĠxingĠchengĠ	 xing cheng 	xing cheng	SV	pinyin dictionary hit	2
4389	puĠtaoĠ	pu tao 	pu tao	SV	pinyin dictionary hit	2
4390	ĠshiĠzhenĠbianĠmaĠweiĠ	 shi zhen bian ma wei 	shi zhen bian ma wei	WV	complete syllable sequence with plausible known-unit decomposition	5
4391	ĠINSEEĠshiĠzhenĠbianĠmaĠweiĠ	 INSEE shi zhen bian ma wei 	INSEE shi zhen bian ma wei	EX	foreign/cased Latin token excluded from pinyin morphology	0
4392	qingĠshiĠ	qing shi 	qing shi	SV	pinyin dictionary hit	2
4393	teĠliĠ	te li 	te li	SV	pinyin dictionary hit	2
4394	ĠrenĠkouĠmiĠduĠweiĠmeiĠpingĠfangĠ	 ren kou mi du wei mei ping fang 	ren kou mi du wei mei ping fang	WV	complete syllable sequence with plausible known-unit decomposition	8
4395	mengĠguĠ	meng gu 	meng gu	SV	pinyin dictionary hit	2
4396	ĠĠĠbuĠ	   bu 	bu	SV	pinyin dictionary hit	1
4397	muĠshiĠ	mu shi 	mu shi	SV	pinyin dictionary hit	2
4398	ĠxiaĠlingĠshiĠ	 xia ling shi 	xia ling shi	SV	pinyin dictionary hit	3
4399	diĠyiĠciĠ	di yi ci 	di yi ci	SV	pinyin dictionary hit	3
4400	xiĠliĠ	xi li 	xi li	SV	pinyin dictionary hit	2
4401	zhuoĠ	zhuo 	zhuo	SV	pinyin dictionary hit	1
4402	erĠzaiĠ	er zai 	er zai	WV	complete syllable sequence with plausible known-unit decomposition	2
4403	xuanĠquĠweiĠ	xuan qu wei 	xuan qu wei	WV	complete syllable sequence with plausible known-unit decomposition	3
4404	leiĠjiĠ	lei ji 	lei ji	SV	pinyin dictionary hit	2
4405	zuoĠzhanĠ	zuo zhan 	zuo zhan	SV	pinyin dictionary hit	2
4406	siĠzaiĠ	si zai 	si zai	WV	complete syllable sequence with plausible known-unit decomposition	2
4407	gaoĠyuĠ	gao yu 	gao yu	SV	pinyin dictionary hit	2
4408	niĠya	ni ya	ni ya	SV	pinyin dictionary hit	2
4409	yuĠshiĠdeĠrenĠkouĠshuĠliangĠweiĠrenĠ	yu shi de ren kou shu liang wei ren 	yu shi de ren kou shu liang wei ren	WV	complete syllable sequence with plausible known-unit decomposition	9
4410	baoĠdeĠ	bao de 	bao de	SV	pinyin dictionary hit	2
4411	meiĠguoĠrenĠkouĠpuĠchaĠdeĠshuĠjuĠ	mei guo ren kou pu cha de shu ju 	mei guo ren kou pu cha de shu ju	WV	complete syllable sequence with plausible known-unit decomposition	9
4412	zuoĠyiĠ	zuo yi 	zuo yi	SV	pinyin dictionary hit	2
4413	luĠyiĠ	lu yi 	lu yi	SV	pinyin dictionary hit	2
4414	ĠerĠrenĠkouĠmiĠduĠweiĠmeiĠpingĠfangĠ	 er ren kou mi du wei mei ping fang 	er ren kou mi du wei mei ping fang	WV	complete syllable sequence with plausible known-unit decomposition	9
4415	ĠdangĠdiĠgongĠyouĠrenĠkouĠ	 dang di gong you ren kou 	dang di gong you ren kou	WV	complete syllable sequence with plausible known-unit decomposition	6
4416	ĠhuanĠ	 huan 	huan	SV	pinyin dictionary hit	1
4417	xiĠyuĠ	xi yu 	xi yu	SV	pinyin dictionary hit	2
4418	ĠteĠbie	 te bie	te bie	SV	pinyin dictionary hit	2
4419	yunĠxingĠ	yun xing 	yun xing	SV	pinyin dictionary hit	2
4420	ĠhuoĠjiuĠshiĠzhenĠ	 huo jiu shi zhen 	huo jiu shi zhen	WV	complete syllable sequence with plausible known-unit decomposition	4
4421	xinĠliĠ	xin li 	xin li	SV	pinyin dictionary hit	2
4422	jingĠchangĠ	jing chang 	jing chang	SV	pinyin dictionary hit	2
4423	shengĠjiĠxuanĠquĠweiĠ	sheng ji xuan qu wei 	sheng ji xuan qu wei	WV	complete syllable sequence with plausible known-unit decomposition	5
4424	jiangĠshiĠ	jiang shi 	jiang shi	SV	pinyin dictionary hit	2
4425	yuanĠziĠ	yuan zi 	yuan zi	SV	pinyin dictionary hit	2
4426	faĠdongĠ	fa dong 	fa dong	SV	pinyin dictionary hit	2
4427	kuaiĠsuĠ	kuai su 	kuai su	SV	pinyin dictionary hit	2
4428	ĠshuangĠ	 shuang 	shuang	SV	pinyin dictionary hit	1
4429	Ġbo	 bo	bo	SV	pinyin dictionary hit	1
4430	ĠzhongĠyang	 zhong yang	zhong yang	SV	pinyin dictionary hit	2
4431	shaoĠnianĠ	shao nian 	shao nian	SV	pinyin dictionary hit	2
4432	shengĠrenĠ	sheng ren 	sheng ren	SV	pinyin dictionary hit	2
4433	bianĠjiĠ	bian ji 	bian ji	SV	pinyin dictionary hit	2
4434	chongĠjianĠ	chong jian 	chong jian	SV	pinyin dictionary hit	2
4435	fenĠweiĠfaĠguoĠ	fen wei fa guo 	fen wei fa guo	WV	complete syllable sequence with plausible known-unit decomposition	4
4436	ĠgaiĠshengĠfenĠweiĠfaĠguoĠ	 gai sheng fen wei fa guo 	gai sheng fen wei fa guo	WV	complete syllable sequence with plausible known-unit decomposition	6
4437	faĠqiĠ	fa qi 	fa qi	SV	pinyin dictionary hit	2
4438	ĠĠĠnianĠ	   nian 	nian	SV	pinyin dictionary hit	1
4439	gaoĠdengĠ	gao deng 	gao deng	SV	pinyin dictionary hit	2
4440	ĠbiaoĠshiĠ	 biao shi 	biao shi	SV	pinyin dictionary hit	2
4441	mingĠyiĠ	ming yi 	ming yi	SV	pinyin dictionary hit	2
4442	congĠshiĠ	cong shi 	cong shi	SV	pinyin dictionary hit	2
4443	ĠĠĠG	   G	G	EX	single Latin inventory letter	0
4444	shuoĠfaĠ	shuo fa 	shuo fa	SV	pinyin dictionary hit	2
4445	ĠnianĠchuĠ	 nian chu 	nian chu	SV	pinyin dictionary hit	2
4446	yangĠhuaĠ	yang hua 	yang hua	SV	pinyin dictionary hit	2
4447	ĠyouĠrenĠ	 you ren 	you ren	SV	pinyin dictionary hit	2
4448	ĠnianĠyuĠ	 nian yu 	nian yu	SV	pinyin dictionary hit	2
4449	chengĠliĠyuĠ	cheng li yu 	cheng li yu	WV	complete syllable sequence with plausible known-unit decomposition	3
4450	jiaĠzhongĠ	jia zhong 	jia zhong	SV	pinyin dictionary hit	2
4451	jinĠyiĠbuĠ	jin yi bu 	jin yi bu	SV	pinyin dictionary hit	3
4452	naĠdeĠ	na de 	na de	WV	complete syllable sequence with plausible known-unit decomposition	2
4453	yĠ	y 	y	EX	single Latin inventory letter	0
4454	lianĠheĠguoĠ	lian he guo 	lian he guo	SV	pinyin dictionary hit	3
4455	ĠerĠqie	 er qie	er qie	SV	pinyin dictionary hit	2
4456	yanĠjiuĠsuoĠ	yan jiu suo 	yan jiu suo	SV	pinyin dictionary hit	3
4457	zhengĠmingĠ	zheng ming 	zheng ming	SV	pinyin dictionary hit	2
4458	fangĠqiĠ	fang qi 	fang qi	SV	pinyin dictionary hit	2
4459	daĠquĠ	da qu 	da qu	SV	pinyin dictionary hit	2
4460	taiĠguoĠ	tai guo 	tai guo	SV	pinyin dictionary hit	2
4461	gongĠxianĠ	gong xian 	gong xian	SV	pinyin dictionary hit	2
4462	gouĠdeĠ	gou de 	gou de	SV	pinyin dictionary hit	2
4463	lunĠdun	lun dun	lun dun	SV	pinyin dictionary hit	2
4464	ĠĠĠheĠ	   he 	he	SV	pinyin dictionary hit	1
4465	fanĠhuiĠ	fan hui 	fan hui	SV	pinyin dictionary hit	2
4466	aoĠlinĠpiĠkeĠyunĠdongĠhuiĠ	ao lin pi ke yun dong hui 	ao lin pi ke yun dong hui	SV	pinyin dictionary hit	7
4467	jieĠrangĠdeĠshiĠzhenĠ	jie rang de shi zhen 	jie rang de shi zhen	WV	complete syllable sequence with plausible known-unit decomposition	5
4468	ĠguoĠjiĠ	 guo ji 	guo ji	SV	pinyin dictionary hit	2
4469	ziĠweiĠ	zi wei 	zi wei	SV	pinyin dictionary hit	2
4470	gongĠrenĠ	gong ren 	gong ren	SV	pinyin dictionary hit	2
4471	suoĠshuĠdeĠshengĠjiĠxuanĠquĠweiĠ	suo shu de sheng ji xuan qu wei 	suo shu de sheng ji xuan qu wei	WV	complete syllable sequence with plausible known-unit decomposition	8
4472	siĠliĠ	si li 	si li	SV	pinyin dictionary hit	2
4473	yunĠshuĠ	yun shu 	yun shu	SV	pinyin dictionary hit	2
4474	xiangĠjiĠ	xiang ji 	xiang ji	SV	pinyin dictionary hit	2
4475	meĠ	me 	me	SV	pinyin dictionary hit	1
4476	huoĠshiĠ	huo shi 	huo shi	SV	pinyin dictionary hit	2
4477	ziĠran	zi ran	zi ran	SV	pinyin dictionary hit	2
4478	yuanĠliĠ	yuan li 	yuan li	SV	pinyin dictionary hit	2
4479	2023ĠnianĠ	2023 nian 	2023 nian	WV	numeric expression followed by a complete measure/time unit	0
4480	neĠ	ne 	ne	SV	pinyin dictionary hit	1
4481	tiĠxiĠ	ti xi 	ti xi	SV	pinyin dictionary hit	2
4482	jianĠchengĠ	jian cheng 	jian cheng	SV	pinyin dictionary hit	2
4483	biaoĠweiĠ	biao wei 	biao wei	SV	pinyin dictionary hit	2
4484	ĠH	 H	H	EX	single Latin inventory letter	0
4485	naĠliĠ	na li 	na li	SV	pinyin dictionary hit	2
4486	zhuĠchiĠ	zhu chi 	zhu chi	SV	pinyin dictionary hit	2
4487	xingĠqiĠ	xing qi 	xing qi	SV	pinyin dictionary hit	2
4488	zhongĠhuaĠrenĠminĠgongĠheĠguoĠ	zhong hua ren min gong he guo 	zhong hua ren min gong he guo	SV	pinyin dictionary hit	7
4489	mingĠdanĠ	ming dan 	ming dan	SV	pinyin dictionary hit	2
4490	boĠlanĠ	bo lan 	bo lan	SV	pinyin dictionary hit	2
4491	Ġhuang	 huang	huang	SV	pinyin dictionary hit	1
4492	xiĠzaiĠ	xi zai 	xi zai	WV	complete syllable sequence with plausible known-unit decomposition	2
4493	ziĠyuanĠ	zi yuan 	zi yuan	SV	pinyin dictionary hit	2
4494	daoĠrenĠ	dao ren 	dao ren	SV	pinyin dictionary hit	2
4495	reĠdaiĠ	re dai 	re dai	SV	pinyin dictionary hit	2
4496	xiĠbanĠyaĠ	xi ban ya 	xi ban ya	SV	pinyin dictionary hit	3
4497	ceĠdeĠ	ce de 	ce de	WV	complete syllable sequence with plausible known-unit decomposition	2
4498	Ġhu	 hu	hu	SV	pinyin dictionary hit	1
4499	huaĠweiĠ	hua wei 	hua wei	SV	pinyin dictionary hit	2
4500	luoĠfuĠ	luo fu 	luo fu	WV	complete syllable sequence with plausible known-unit decomposition	2
4501	fuĠqinĠ	fu qin 	fu qin	SV	pinyin dictionary hit	2
4502	ĠxiĠbeiĠ	 xi bei 	xi bei	SV	pinyin dictionary hit	2
4503	xiaĠwuĠ	xia wu 	xia wu	SV	pinyin dictionary hit	2
4504	zhanĠdou	zhan dou	zhan dou	SV	pinyin dictionary hit	2
4505	BĠ	B 	B	EX	single Latin inventory letter	0
4506	erĠheĠ	er he 	er he	WV	complete syllable sequence with plausible known-unit decomposition	2
4507	paiĠdeĠ	pai de 	pai de	WV	complete syllable sequence with plausible known-unit decomposition	2
4508	ĠnianĠyouĠ	 nian you 	nian you	SV	pinyin dictionary hit	2
4509	faĠsheĠ	fa she 	fa she	SV	pinyin dictionary hit	2
4510	ĠdiĠquĠdeĠ	 di qu de 	di qu de	WV	complete syllable sequence with plausible known-unit decomposition	3
4511	beiĠyiĠ	bei yi 	bei yi	SV	pinyin dictionary hit	2
4512	fenĠdeĠ	fen de 	fen de	WV	complete syllable sequence with plausible known-unit decomposition	2
4513	niĠkeĠ	ni ke 	ni ke	SV	pinyin dictionary hit	2
4514	cuiĠ	cui 	cui	SV	pinyin dictionary hit	1
4515	ĠhaĠ	 ha 	ha	SV	pinyin dictionary hit	1
4516	wenĠmingĠ	wen ming 	wen ming	SV	pinyin dictionary hit	2
4517	ĠĠĠcheĠzhanĠ	   che zhan 	che zhan	SV	pinyin dictionary hit	2
4518	ĠzhiĠchengĠ	 zhi cheng 	zhi cheng	SV	pinyin dictionary hit	2
4519	ĠheĠbingĠ	 he bing 	he bing	SV	pinyin dictionary hit	2
4520	diaoĠcha	diao cha	diao cha	SV	pinyin dictionary hit	2
4521	chanĠyeĠ	chan ye 	chan ye	SV	pinyin dictionary hit	2
4522	ĠnianĠhouĠ	 nian hou 	nian hou	WV	complete syllable sequence with plausible known-unit decomposition	2
4523	ĠshiĠyiĠmingĠ	 shi yi ming 	shi yi ming	WV	complete syllable sequence with plausible known-unit decomposition	3
4524	wanĠjiaĠ	wan jia 	wan jia	SV	pinyin dictionary hit	2
4525	anĠshiĠ	an shi 	an shi	SV	pinyin dictionary hit	2
4526	xiangĠdangĠ	xiang dang 	xiang dang	SV	pinyin dictionary hit	2
4527	ĠĠĠchuĠ	   chu 	chu	SV	pinyin dictionary hit	1
4528	ĠyouĠshiĠ	 you shi 	you shi	SV	pinyin dictionary hit	2
4529	shengĠshiĠ	sheng shi 	sheng shi	SV	pinyin dictionary hit	2
4530	Ġkang	 kang	kang	SV	pinyin dictionary hit	1
4531	ĠzaoĠ	 zao 	zao	SV	pinyin dictionary hit	1
4532	chaoĠzhengĠzhiĠrenĠwuĠ	chao zheng zhi ren wu 	chao zheng zhi ren wu	WV	complete syllable sequence with plausible known-unit decomposition	5
4533	suĠdeĠ	su de 	su de	WV	complete syllable sequence with plausible known-unit decomposition	2
4534	jinĠxingĠleĠ	jin xing le 	jin xing le	WV	complete syllable sequence with plausible known-unit decomposition	3
4535	ĠweiĠshengĠ	 wei sheng 	wei sheng	SV	pinyin dictionary hit	2
4536	ĠchuangĠ	 chuang 	chuang	SV	pinyin dictionary hit	1
4537	ĠĠĠtaĠ	   ta 	ta	SV	pinyin dictionary hit	1
4538	jianĠjiĠ	jian ji 	jian ji	SV	pinyin dictionary hit	2
4539	ĠbuĠnengĠ	 bu neng 	bu neng	SV	pinyin dictionary hit	2
4540	nanĠshengĠ	nan sheng 	nan sheng	SV	pinyin dictionary hit	2
4541	ĠpeiĠ	 pei 	pei	SV	pinyin dictionary hit	1
4542	jinĠyiĠ	jin yi 	jin yi	SV	pinyin dictionary hit	2
4543	xuanĠchuanĠ	xuan chuan 	xuan chuan	SV	pinyin dictionary hit	2
4544	ĠshiĠyiĠweiĠ	 shi yi wei 	shi yi wei	WV	complete syllable sequence with plausible known-unit decomposition	3
4545	yingĠliĠ	ying li 	ying li	SV	pinyin dictionary hit	2
4546	jingĠshenĠ	jing shen 	jing shen	SV	pinyin dictionary hit	2
4547	beiĠjiĠ	bei ji 	bei ji	SV	pinyin dictionary hit	2
4548	lvĠshiĠ	lv shi 	lv shi	SV	pinyin dictionary hit	2
4549	xianĠxiangĠ	xian xiang 	xian xiang	SV	pinyin dictionary hit	2
4550	zaĠ	za 	za	SV	pinyin dictionary hit	1
4551	shuĠzhongĠ	shu zhong 	shu zhong	SV	pinyin dictionary hit	2
4552	shouĠshangĠ	shou shang 	shou shang	SV	pinyin dictionary hit	2
4553	ziĠheĠ	zi he 	zi he	SV	pinyin dictionary hit	2
4554	xiĠyangĠ	xi yang 	xi yang	SV	pinyin dictionary hit	2
4555	fuĠzeĠguanĠxiaĠ	fu ze guan xia 	fu ze guan xia	WV	complete syllable sequence with plausible known-unit decomposition	4
4556	guanĠzhuĠ	guan zhu 	guan zhu	SV	pinyin dictionary hit	2
4557	lianĠdeĠ	lian de 	lian de	WV	complete syllable sequence with plausible known-unit decomposition	2
4558	qiĠzhongĠyiĠ	qi zhong yi 	qi zhong yi	WV	complete syllable sequence with plausible known-unit decomposition	3
4559	mieĠ	mie 	mie	SV	pinyin dictionary hit	1
4560	jiaĠtingĠ	jia ting 	jia ting	SV	pinyin dictionary hit	2
4561	paiĠmingĠ	pai ming 	pai ming	SV	pinyin dictionary hit	2
4562	tongĠxingĠ	tong xing 	tong xing	SV	pinyin dictionary hit	2
4563	lieĠweiĠ	lie wei 	lie wei	SV	pinyin dictionary hit	2
4564	saiĠerĠ	sai er 	sai er	SV	pinyin dictionary hit	2
4565	ĠyueĠzaiĠ	 yue zai 	yue zai	WV	complete syllable sequence with plausible known-unit decomposition	2
4566	zhanĠhouĠ	zhan hou 	zhan hou	SV	pinyin dictionary hit	2
4567	xuanĠrenĠ	xuan ren 	xuan ren	SV	pinyin dictionary hit	2
4568	liuĠyuĠ	liu yu 	liu yu	SV	pinyin dictionary hit	2
4569	shuĠliangĠ	shu liang 	shu liang	SV	pinyin dictionary hit	2
4570	xiaoĠzuĠ	xiao zu 	xiao zu	SV	pinyin dictionary hit	2
4571	foĠjiaoĠ	fo jiao 	fo jiao	SV	pinyin dictionary hit	2
4572	lanĠqiuĠ	lan qiu 	lan qiu	SV	pinyin dictionary hit	2
4573	shuaiĠ	shuai 	shuai	SV	pinyin dictionary hit	1
4574	keĠweiĠ	ke wei 	ke wei	SV	pinyin dictionary hit	2
4575	ĠĠĠP	   P	P	EX	single Latin inventory letter	0
4576	Ġbi	 bi	bi	SV	pinyin dictionary hit	1
4577	jieĠyiĠ	jie yi 	jie yi	SV	pinyin dictionary hit	2
4578	daoĠyanĠ	dao yan 	dao yan	SV	pinyin dictionary hit	2
4579	zhengĠjuĠ	zheng ju 	zheng ju	SV	pinyin dictionary hit	2
4580	qiuĠdeĠ	qiu de 	qiu de	SV	pinyin dictionary hit	2
4581	ĠxiĠnanĠ	 xi nan 	xi nan	SV	pinyin dictionary hit	2
4582	daĠweiĠ	da wei 	da wei	SV	pinyin dictionary hit	2
4583	taoĠlunĠ	tao lun 	tao lun	SV	pinyin dictionary hit	2
4584	baĠnianĠ	ba nian 	ba nian	WV	complete syllable sequence with plausible known-unit decomposition	2
4585	wangĠshiĠ	wang shi 	wang shi	SV	pinyin dictionary hit	2
4586	duĠjiaoĠ	du jiao 	du jiao	WV	complete syllable sequence with plausible known-unit decomposition	2
4587	yanĠyiĠ	yan yi 	yan yi	SV	pinyin dictionary hit	2
4588	ĠlongĠ	 long 	long	SV	pinyin dictionary hit	1
4589	reĠdai	re dai	re dai	SV	pinyin dictionary hit	2
4590	yĠĠĠ	y   	y	EX	single Latin inventory letter	0
4591	ĠĠĠbeiĠ	   bei 	bei	SV	pinyin dictionary hit	1
4592	ĠzhongĠgongĠ	 zhong gong 	zhong gong	SV	pinyin dictionary hit	2
4593	zhengĠdangĠ	zheng dang 	zheng dang	SV	pinyin dictionary hit	2
4594	laiĠyuanĠ	lai yuan 	lai yuan	SV	pinyin dictionary hit	2
4595	genĠju	gen ju	gen ju	SV	pinyin dictionary hit	2
4596	ĠshiĠxianĠ	 shi xian 	shi xian	SV	pinyin dictionary hit	2
4597	baoĠchiĠ	bao chi 	bao chi	SV	pinyin dictionary hit	2
4598	ĠtuoĠ	 tuo 	tuo	SV	pinyin dictionary hit	1
4599	wenĠjianĠ	wen jian 	wen jian	SV	pinyin dictionary hit	2
4600	ĠyiĠjianĠ	 yi jian 	yi jian	SV	pinyin dictionary hit	2
4601	houĠqiĠ	hou qi 	hou qi	SV	pinyin dictionary hit	2
4602	ĠnianĠduĠ	 nian du 	nian du	SV	pinyin dictionary hit	2
4603	ĠerĠqieĠ	 er qie 	er qie	SV	pinyin dictionary hit	2
4604	zhongĠyangĠ	zhong yang 	zhong yang	SV	pinyin dictionary hit	2
4605	ĠzhiĠxianĠ	 zhi xian 	zhi xian	SV	pinyin dictionary hit	2
4606	Ġben	 ben	ben	SV	pinyin dictionary hit	1
4607	ĠdaoĠleĠ	 dao le 	dao le	SV	pinyin dictionary hit	2
4608	rengĠranĠ	reng ran 	reng ran	SV	pinyin dictionary hit	2
4609	Ġ10ĠyueĠ	 10 yue 	10 yue	WV	numeric expression followed by a complete measure/time unit	0
4610	ĠyiĠxiĠ	 yi xi 	yi xi	SV	pinyin dictionary hit	2
4611	lvĠkeĠ	lv ke 	lv ke	SV	pinyin dictionary hit	2
4612	ruiĠshiĠ	rui shi 	rui shi	SV	pinyin dictionary hit	2
4613	ĠcanĠ	 can 	can	SV	pinyin dictionary hit	1
4614	ĠjiĠsiĠ	 ji si 	ji si	SV	pinyin dictionary hit	2
4615	pingĠlunĠ	ping lun 	ping lun	SV	pinyin dictionary hit	2
4616	mingĠshiĠ	ming shi 	ming shi	SV	pinyin dictionary hit	2
4617	ziĠdongĠ	zi dong 	zi dong	SV	pinyin dictionary hit	2
4618	ĠzongĠrenĠkouĠ	 zong ren kou 	zong ren kou	SV	pinyin dictionary hit	3
4619	xiaĠdeĠyiĠgeĠ	xia de yi ge 	xia de yi ge	WV	complete syllable sequence with plausible known-unit decomposition	4
4620	fanĠdeĠ	fan de 	fan de	WV	complete syllable sequence with plausible known-unit decomposition	2
4621	ĠwuĠkeĠ	 wu ke 	wu ke	SV	pinyin dictionary hit	2
4622	diĠsiĠ	di si 	di si	SV	pinyin dictionary hit	2
4623	zaoĠnianĠ	zao nian 	zao nian	SV	pinyin dictionary hit	2
4624	biaoĠmingĠ	biao ming 	biao ming	SV	pinyin dictionary hit	2
4625	xuĠdeĠ	xu de 	xu de	WV	complete syllable sequence with plausible known-unit decomposition	2
4626	luĠyuĠ	lu yu 	lu yu	SV	pinyin dictionary hit	2
4627	ĠzhiĠmingĠ	 zhi ming 	zhi ming	SV	pinyin dictionary hit	2
4628	haiĠdeĠ	hai de 	hai de	SV	pinyin dictionary hit	2
4629	ĠjiĠhuĠ	 ji hu 	ji hu	SV	pinyin dictionary hit	2
4630	pingĠtaiĠ	ping tai 	ping tai	SV	pinyin dictionary hit	2
4631	luoĠma	luo ma	luo ma	SV	pinyin dictionary hit	2
4632	keĠliĠsiĠ	ke li si 	ke li si	WV	complete syllable sequence with plausible known-unit decomposition	3
4633	ĠĠĠE	   E	E	EX	single Latin inventory letter	1
4634	ĠshiĠjianĠyuĠ	 shi jian yu 	shi jian yu	WV	complete syllable sequence with plausible known-unit decomposition	3
4635	haoĠweiĠ	hao wei 	hao wei	SV	pinyin dictionary hit	2
4636	raoĠ	rao 	rao	SV	pinyin dictionary hit	1
4637	cengĠjingĠ	ceng jing 	ceng jing	SV	pinyin dictionary hit	2
4638	xuĠyao	xu yao	xu yao	SV	pinyin dictionary hit	2
4639	pengĠyouĠ	peng you 	peng you	SV	pinyin dictionary hit	2
4640	ĠliĠrenĠ	 li ren 	li ren	SV	pinyin dictionary hit	2
4641	daĠyueĠ	da yue 	da yue	SV	pinyin dictionary hit	2
4642	yinĠhang	yin hang	yin hang	SV	pinyin dictionary hit	2
4643	fengĠxianĠ	feng xian 	feng xian	SV	pinyin dictionary hit	2
4644	eĠluoĠ	e luo 	e luo	WV	complete syllable sequence with plausible known-unit decomposition	2
4645	nanĠjingĠ	nan jing 	nan jing	SV	pinyin dictionary hit	2
4646	ĠĠĠM	   M	M	EX	single Latin inventory letter	1
4647	ĠbeiĠjingĠ	 bei jing 	bei jing	SV	pinyin dictionary hit	2
4648	ĠciĠshiĠ	 ci shi 	ci shi	SV	pinyin dictionary hit	2
4649	ĠdeĠdiĠfangĠ	 de di fang 	de di fang	WV	complete syllable sequence with plausible known-unit decomposition	3
4650	shengĠyiĠ	sheng yi 	sheng yi	SV	pinyin dictionary hit	2
4651	gongĠzhongĠyangĠ	gong zhong yang 	gong zhong yang	WV	complete syllable sequence with plausible known-unit decomposition	3
4652	taiĠpingĠyangĠ	tai ping yang 	tai ping yang	SV	pinyin dictionary hit	3
4653	jiaoĠtangĠ	jiao tang 	jiao tang	SV	pinyin dictionary hit	2
4654	zhengĠbuĠ	zheng bu 	zheng bu	SV	pinyin dictionary hit	2
4655	lianĠbang	lian bang	lian bang	SV	pinyin dictionary hit	2
4656	ĠouĠ	 ou 	ou	SV	pinyin dictionary hit	1
4657	jiaoĠbuĠ	jiao bu 	jiao bu	SV	pinyin dictionary hit	2
4658	xuanĠquĠ	xuan qu 	xuan qu	SV	pinyin dictionary hit	2
4659	xingĠbuĠ	xing bu 	xing bu	SV	pinyin dictionary hit	2
4660	keĠzaiĠ	ke zai 	ke zai	WV	complete syllable sequence with plausible known-unit decomposition	2
4661	jingĠyouĠ	jing you 	jing you	SV	pinyin dictionary hit	2
4662	yanĠgeĠ	yan ge 	yan ge	SV	pinyin dictionary hit	2
4663	queĠdingĠ	que ding 	que ding	SV	pinyin dictionary hit	2
4664	yuanĠzaiĠ	yuan zai 	yuan zai	WV	complete syllable sequence with plausible known-unit decomposition	2
4665	souĠ	sou 	sou	SV	pinyin dictionary hit	1
4666	ĠguoĠwangĠ	 guo wang 	guo wang	SV	pinyin dictionary hit	2
4667	daoĠdaĠ	dao da 	dao da	SV	pinyin dictionary hit	2
4668	shenĠweiĠ	shen wei 	shen wei	SV	pinyin dictionary hit	2
4669	jianĠduiĠ	jian dui 	jian dui	SV	pinyin dictionary hit	2
4670	chongĠtuĠ	chong tu 	chong tu	SV	pinyin dictionary hit	2
4671	ĠĠĠxianĠ	   xian 	xian	SV	pinyin dictionary hit	1
4672	wuĠrenĠ	wu ren 	wu ren	SV	pinyin dictionary hit	2
4673	jianĠrenĠ	jian ren 	jian ren	SV	pinyin dictionary hit	2
4674	ĠyiĠshangĠ	 yi shang 	yi shang	SV	pinyin dictionary hit	2
4675	moĠxingĠ	mo xing 	mo xing	SV	pinyin dictionary hit	2
4676	ĠĠĠ2021	   2021	2021	EX	pure numeric inventory token	0
4677	biaoĠzhiĠ	biao zhi 	biao zhi	SV	pinyin dictionary hit	2
4678	huaĠyuĠ	hua yu 	hua yu	SV	pinyin dictionary hit	2
4679	ruĠheĠ	ru he 	ru he	SV	pinyin dictionary hit	2
4680	Ġlin	 lin	lin	SV	pinyin dictionary hit	1
4681	qianĠshiĠ	qian shi 	qian shi	SV	pinyin dictionary hit	2
4682	keĠshiĠ	ke shi 	ke shi	SV	pinyin dictionary hit	2
4683	ĠmiaoĠ	 miao 	miao	SV	pinyin dictionary hit	1
4684	qianĠzhiĠ	qian zhi 	qian zhi	SV	pinyin dictionary hit	2
4685	tuiĠyiĠ	tui yi 	tui yi	SV	pinyin dictionary hit	2
4686	xiaoĠguoĠ	xiao guo 	xiao guo	SV	pinyin dictionary hit	2
4687	zhangĠdaĠ	zhang da 	zhang da	SV	pinyin dictionary hit	2
4688	shangĠyingĠ	shang ying 	shang ying	SV	pinyin dictionary hit	2
4689	daoĠheĠ	dao he 	dao he	SV	pinyin dictionary hit	2
4690	keĠsiĠ	ke si 	ke si	SV	pinyin dictionary hit	2
4691	ĠgongĠyuanĠ	 gong yuan 	gong yuan	SV	pinyin dictionary hit	2
4692	jingĠweiĠ	jing wei 	jing wei	SV	pinyin dictionary hit	2
4693	ĠĠĠsuiĠ	   sui 	sui	SV	pinyin dictionary hit	1
4694	leiĠxingĠ	lei xing 	lei xing	SV	pinyin dictionary hit	2
4695	ĠyiĠliĠ	 yi li 	yi li	SV	pinyin dictionary hit	2
4696	ĠdaĠxue	 da xue	da xue	SV	pinyin dictionary hit	2
4697	zhouĠweiĠ	zhou wei 	zhou wei	SV	pinyin dictionary hit	2
4698	xianĠjiĠ	xian ji 	xian ji	SV	pinyin dictionary hit	2
4699	queĠzhenĠ	que zhen 	que zhen	SV	pinyin dictionary hit	2
4700	yeĠbuĠ	ye bu 	ye bu	WV	complete syllable sequence with plausible known-unit decomposition	2
4701	biaoĠdaĠ	biao da 	biao da	SV	pinyin dictionary hit	2
4702	fengĠbaoĠ	feng bao 	feng bao	SV	pinyin dictionary hit	2
4703	guangĠzhouĠ	guang zhou 	guang zhou	SV	pinyin dictionary hit	2
4704	ĠĠĠ2020	   2020	2020	EX	pure numeric inventory token	0
4705	xiaĠshiĠ	xia shi 	xia shi	SV	pinyin dictionary hit	2
